id,key,type,value
4311995408,website,regular,http://www.chipolte.com
4311995408,street,addr,East Craig Road
4311995408,postcode,addr,89030
4311995408,opening_hours,regular,Mo-Su 11:00-22:00
4311995408,housenumber,addr,2546 suit 100
4312129996,leisure,regular,playground
4314054464,name,regular,Lala's Style Hair & Makeup Studio
4314054464,Phone,regular,702-547-1661
4314054464,Website,regular,http://lalasstylehair.com
4314054464,Keywords,regular,"Hair Salon, Beauty Salon, Hair Coloring, Haircuts, Makeup, Wedding Makeup, Beauty Supply, Hair Extensions, Hair Stylist, Up Dos"
4314054464,city,addr,Las Vegas
4314054464,state,addr,NV
4314054464,street,addr,E Tropicana Ave #A
4314054464,postcode,addr,89121
4314054464,email,contact,lalasstyle@yahoo.com
4314054464,opening_hours,regular,"Monday-Thursday: 10:00AM to 7:00PM,Friday-Saturday: 9:00AM to 7:00PM"
4314054464,housenumber,addr,2483
4315441026,lit,regular,yes
4315441026,advertising,regular,billboard
4315441039,highway,regular,crossing
4315441039,crossing,regular,uncontrolled
4315441040,highway,regular,crossing
4315441040,crossing,regular,uncontrolled
4315441084,highway,regular,crossing
4315441084,crossing,regular,traffic_signals
4315753215,note,regular,FIXME Continues
4315753593,note,regular,FIXME Continues
4320675070,surface,regular,asphalt
4320675070,traffic_calming,regular,bump
4320675071,surface,regular,asphalt
4320675071,traffic_calming,regular,bump
4320675072,surface,regular,asphalt
4320675072,traffic_calming,regular,bump
4320675073,surface,regular,asphalt
4320675073,traffic_calming,regular,bump
4320888219,leisure,regular,playground
4322909026,amenity,regular,bicycle_parking
4324366289,name,regular,Tacos El Gordo
4324366289,amenity,regular,restaurant
4324366289,cuisine,regular,mexican
4324366289,street,addr,South Las Vegas Boulevard
4324366289,opening_hours,regular,Mo-Su 09:00-05:00
4324366289,housenumber,addr,3049
4325317966,highway,regular,crossing
4325317966,crossing,regular,unmarked
4325317976,highway,regular,crossing
4325317976,crossing,regular,unmarked
4330145688,source,regular,Bing
4330145688,highway,regular,traffic_signals
4330145688,direction,traffic_signals,forward
4330145789,source,regular,Bing
4330145789,highway,regular,traffic_signals
4330145789,direction,traffic_signals,forward
4330145792,source,regular,Bing
4330145792,highway,regular,traffic_signals
4330145792,direction,traffic_signals,forward
4330145795,source,regular,Bing
4330145795,highway,regular,traffic_signals
4330145795,direction,traffic_signals,forward
4330145800,source,regular,Bing
4330145800,highway,regular,traffic_signals
4330145800,direction,traffic_signals,forward
4331195201,highway,regular,traffic_signals
4331195202,highway,regular,traffic_signals
4331195206,highway,regular,traffic_signals
4331195210,highway,regular,traffic_signals
4331195221,highway,regular,traffic_signals
4331195222,highway,regular,traffic_signals
4331195223,highway,regular,traffic_signals
4331195223,direction,traffic_signals,backward
4331622589,name,regular,A Gamer's Paradise
4331622589,shop,regular,video_games
4331622589,website,regular,http://www.agpvegas.com/
4331622589,city,addr,Las Vegas
4331622589,street,addr,East Tropicana Avenue
4331622589,housenumber,addr,1550
4331622590,name,regular,Press Start Gaming Center (PSC)
4331622590,leisure,regular,amusement_arcade
4331622590,website,regular,http://www.psglv.com/
4331662538,barrier,regular,gate
4331662545,source,regular,Bing
4331662545,highway,regular,traffic_signals
4331662549,source,regular,Bing
4331662549,highway,regular,traffic_signals
4331662560,source,regular,Bing
4331662560,highway,regular,traffic_signals
4331662566,source,regular,Bing
4331662566,highway,regular,traffic_signals
4331663600,highway,regular,traffic_signals
4331663600,direction,traffic_signals,backward
4331663602,highway,regular,crossing
4331663602,crossing,regular,traffic_signals
4331663604,highway,regular,traffic_signals
4331663605,highway,regular,crossing
4331663605,crossing,regular,traffic_signals
4331663606,highway,regular,crossing
4331663606,crossing,regular,traffic_signals
4331663607,highway,regular,traffic_signals
4331663608,highway,regular,crossing
4331663608,crossing,regular,traffic_signals
4331663609,highway,regular,crossing
4331663609,crossing,regular,traffic_signals
4331663611,highway,regular,traffic_signals
4331663611,direction,traffic_signals,forward
4331920961,amenity,regular,shelter
4331920961,shelter_type,regular,sun_shelter
4331920962,amenity,regular,shelter
4331920962,shelter_type,regular,sun_shelter
4331920963,amenity,regular,shelter
4331920963,shelter_type,regular,sun_shelter
4331920981,amenity,regular,shelter
4331920981,shelter_type,regular,sun_shelter
4331920982,amenity,regular,shelter
4331920982,shelter_type,regular,sun_shelter
4331920983,amenity,regular,shelter
4331920983,shelter_type,regular,sun_shelter
4331921491,amenity,regular,shelter
4331921491,shelter_type,regular,sun_shelter
4331921492,amenity,regular,shelter
4331921492,shelter_type,regular,sun_shelter
4331921493,amenity,regular,shelter
4331921493,shelter_type,regular,sun_shelter
4331922025,amenity,regular,shelter
4331922025,shelter_type,regular,sun_shelter
4331922026,amenity,regular,shelter
4331922026,shelter_type,regular,sun_shelter
4331922027,amenity,regular,shelter
4331922027,shelter_type,regular,sun_shelter
4331922028,amenity,regular,shelter
4331922028,shelter_type,regular,sun_shelter
4331922029,amenity,regular,shelter
4331922029,shelter_type,regular,sun_shelter
4331922030,amenity,regular,shelter
4331922030,shelter_type,regular,sun_shelter
4331931311,highway,regular,traffic_signals
4332383227,barrier,regular,yes
4332383233,barrier,regular,yes
4332646292,name,regular,Entrance
4332646292,access,regular,customers
4332646292,amenity,regular,parking_entrance
4332646292,parking,regular,underground
4332646292,operator,regular,MGM Grand
4332646292,supervised,regular,yes
4332646293,name,regular,Entrance
4332646293,access,regular,customers
4332646293,amenity,regular,parking_entrance
4332646293,parking,regular,underground
4332646293,operator,regular,MGM Grand
4332646293,supervised,regular,yes
4332646294,name,regular,Entrance
4332646294,access,regular,customers
4332646294,amenity,regular,parking_entrance
4332646294,parking,regular,underground
4332646294,operator,regular,MGM Grand
4332646294,supervised,regular,yes
4332646295,name,regular,Exit
4332646295,access,regular,customers
4332646295,amenity,regular,parking_entrance
4332646295,parking,regular,underground
4332646295,operator,regular,MGM Grand
4332646295,supervised,regular,yes
4332646296,name,regular,Exit
4332646296,access,regular,customers
4332646296,amenity,regular,parking_entrance
4332646296,parking,regular,underground
4332646296,operator,regular,MGM Grand
4332646296,supervised,regular,yes
4332646297,name,regular,Exit
4332646297,access,regular,customers
4332646297,amenity,regular,parking_entrance
4332646297,parking,regular,underground
4332646297,operator,regular,MGM Grand
4332646297,supervised,regular,yes
4332682732,name,regular,Entrance
4332682732,access,regular,customers
4332682732,amenity,regular,parking_entrance
4332682732,parking,regular,underground
4332682732,operator,regular,MGM Grand
4332682732,supervised,regular,yes
4332682733,name,regular,Exit
4332682733,access,regular,customers
4332682733,amenity,regular,parking_entrance
4332682733,parking,regular,underground
4332682733,operator,regular,MGM Grand
4332682733,supervised,regular,yes
4332700275,highway,regular,traffic_signals
4332700275,direction,traffic_signals,forward
4332700276,highway,regular,traffic_signals
4332700276,direction,traffic_signals,backward
4332700277,lit,regular,yes
4332700277,advertising,regular,billboard
4333175791,name,regular,Thai St. Cafe
4333175791,amenity,regular,restaurant
4333175791,cuisine,regular,thai
4333175791,takeaway,regular,yes
4333175791,city,addr,Las Vegas
4333175791,street,addr,Industrial Road
4333175791,outdoor_seating,regular,no
4333175791,housenumber,addr,3137
4333182990,name,regular,XO Liquor
4333182990,shop,regular,alcohol
4333245389,name,regular,Can Can Room
4333245389,amenity,regular,stripclub
4334446196,name,regular,Fills
4334446196,amenity,regular,fuel
4334947689,housenumber,addr,3205
4334947689,postcode,addr,89161
4334947689,street,addr,Red Rock Scenic Drive
4334947689,name,regular,Red Rock Canyon National Conservation Area
4334947689,opening_hours,regular,Mo-Su 06:00-19:00
4334947689,phone,regular,+1 (702) 515-5367
4334947689,tourism,regular,attraction
4334947689,website,regular,http://www.redrockcanyonlv.org
4341936495,seats,regular,2
4341936495,amenity,regular,bench
4341936495,material,regular,concrete
4341936497,amenity,regular,waste_basket
4341937490,seats,regular,2
4341937490,amenity,regular,bench
4341937490,material,regular,concrete
4341965089,emergency,regular,phone
4341965189,seats,regular,2
4341965189,amenity,regular,bench
4341965189,material,regular,concrete
4343199196,name,regular,Las Vegas Welcome Sign
4343199196,tourism,regular,attraction
4344864925,name,regular,Durango Sheet Metal Solutions
4344864925,craft,regular,metal_construction
4344864925,phone,regular,(702) 463-8144
4344864925,website,regular,http://durangosheetmetal.com
4344864925,city,addr,North Las Vegas
4344864925,state,addr,NV
4344864925,street,addr,Stocker Street
4344864925,postcode,addr,89030
4344864925,housenumber,addr,1725
4344870155,shop,regular,pawnbroker
4346652511,name,regular,Pbr grill
4346652511,amenity,regular,restaurant
4352067391,name,regular,Shake Shack
4352067391,amenity,regular,fast_food
4352067391,street,addr,South Las Vegas Boulevard
4352067391,internet_access,regular,wlan
4355314894,en,name,Lions Habitat Ranch
4355314894,tourism,regular,attraction
4362600517,name,regular,Everyone Does It
4362600517,shop,regular,tobacco
4362600517,phone,regular,+1 844 4355212
4362600517,website,regular,https://www.everyonedoesit.com/
4362600517,city,addr,Las Vegas
4362600517,unit,addr,C
4362600517,state,addr,NV
4362600517,start_date,regular,2001
4362600517,street,addr,South Valley View Boulevard
4362600517,description,regular,"Launched in 2001, EveryoneDoesIt was the first online smoking retailer to combine low prices, a killer selection, and a pleasant customer experience. Today, EveryoneDoesIt is arguably the biggest smoking outlet in the world."
4362600517,opening_hours,regular,24/7
4362600517,housenumber,addr,6125
4364278030,name,regular,Trend Setters Realty
4364278030,Owner,regular,James Terrell
4364278030,phone,regular,702-630-6630
4364278030,website,regular,http://trendsettersrealty.net
4364278030,city,addr,North Las Vegas
4364278030,state,addr,NV
4364278030,street,addr,Camino Al Norte #275
4364278030,postcode,addr,89031
4364278030,housenumber,addr,5135
4365202625,city,addr,Las Vegas
4365202625,housenumber,addr,2555
4365202625,postcode,addr,89117
4365202625,street,addr,Montessouri Street
4365202625,amenity,regular,clinic
4365202625,specialty,healthcare,plastic_surgery
4365202625,name,regular,Herte Center For Cosmetic Surgery
4365202625,phone,regular,+1 702 732 9600
4365202625,website,regular,http://www.hertecenter.com
4365457762,name,regular,Quality In-Home Care Services Inc
4365457762,phone,regular,(702) 480-0673
4365457762,website,regular,http://qualityinhomecareinc.com/
4365457762,city,addr,Las Vegas
4365457762,state,addr,NV
4365457762,street,addr,Maryland Parkway
4365457762,postcode,addr,89109
4365457762,housenumber,addr,2770
4365590290,name,regular,Umami Burger
4365590290,phone,regular,+1 (702) 761-7614
4365590290,amenity,regular,restaurant
4365590290,cuisine,regular,burger
4365590290,city,addr,Las Vegas
4365590290,postcode,addr,89109
4365590290,opening_hours,regular,Mo-Su 11:00-22:00
4370459580,power,regular,pole
4370459580,source,regular,Bing
4370459581,power,regular,pole
4370459581,source,regular,Bing
4370459582,power,regular,pole
4370459582,source,regular,Bing
4370459584,power,regular,pole
4370459584,source,regular,Bing
4370459585,power,regular,pole
4370459585,source,regular,Bing
4370459586,power,regular,pole
4370459586,source,regular,Bing
4370459588,power,regular,pole
4370459588,source,regular,Bing
4370459693,power,regular,pole
4370459693,source,regular,Bing
4370459703,power,regular,pole
4370459703,source,regular,Bing
4370459709,power,regular,pole
4370459709,source,regular,Bing
4370459719,power,regular,pole
4370459719,source,regular,Bing
4370459723,power,regular,pole
4370459723,source,regular,Bing
4370459732,power,regular,pole
4370459732,source,regular,Bing
4370459747,power,regular,pole
4370459747,source,regular,Bing
4370459755,power,regular,pole
4370459755,source,regular,Bing
4370459773,power,regular,pole
4370459773,source,regular,Bing
4370459776,power,regular,pole
4370459776,source,regular,Bing
4370459784,power,regular,pole
4370459784,source,regular,Bing
4370459785,power,regular,pole
4370459785,source,regular,Bing
4370459787,power,regular,pole
4370459787,source,regular,Bing
4370459788,power,regular,pole
4370459788,source,regular,Bing
4370459790,power,regular,pole
4370459790,source,regular,Bing
4370459796,power,regular,pole
4370459796,source,regular,Bing
4370459797,power,regular,pole
4370459797,source,regular,Bing
4370459800,power,regular,pole
4370459800,source,regular,Bing
4370459803,power,regular,pole
4370459803,source,regular,Bing
4370459804,power,regular,pole
4370459804,source,regular,Bing
4370459809,power,regular,pole
4370459809,source,regular,Bing
4370459810,power,regular,pole
4370459810,source,regular,Bing
4370459811,power,regular,pole
4370459811,source,regular,Bing
4370459812,power,regular,pole
4370459812,source,regular,Bing
4370459813,power,regular,pole
4370459813,source,regular,Bing
4370459814,power,regular,pole
4370459814,source,regular,Bing
4370459815,power,regular,pole
4370459815,source,regular,Bing
4370459816,power,regular,pole
4370459816,source,regular,Bing
4370459817,power,regular,pole
4370459817,source,regular,Bing
4370459818,power,regular,pole
4370459818,source,regular,Bing
4370459819,power,regular,pole
4370459819,source,regular,Bing
4370459820,power,regular,pole
4370459820,source,regular,Bing
4370459821,power,regular,pole
4370459821,source,regular,Bing
4370459826,power,regular,pole
4370459826,source,regular,Bing
4370459827,power,regular,pole
4370459827,source,regular,Bing
4370459828,power,regular,pole
4370459828,source,regular,Bing
4379731345,name,regular,Church of Jesus Christ
4379731345,amenity,regular,place_of_worship
4379731345,religion,regular,christian
4379731345,city,addr,Las Vegas
4379731345,state,addr,Nevada
4379731345,street,addr,North Walnut Road
4379731345,denomination,regular,mormon
4379731345,postcode,addr,89115
4379731345,housenumber,addr,2295
4382913360,name,regular,American Shooters
4382913360,shop,regular,guns
4382913360,phone,regular,+17027195000
4382913360,website,regular,http://americanshooters.com/
